id,fold,y_true,y_pred
ADI-47252,4,69.0,71.68827741372066
ADI-47254,4,71.5,71.90946781636138
ADI-47258,0,68.0,70.7202609975182
ADI-47259,2,72.5,69.5486174890428
ADI-47260,2,79.0,73.04749906379057
ADI-47262,0,69.0,73.42002750085818
ADI-47265,4,69.5,68.77262029679113
ADI-47267,4,70.5,68.8649117682711
ADI-47280,0,70.0,71.51302922482837
ADI-47283,2,71.5,69.80645754959052
ADI-47284,4,64.5,66.23506622030884
ADI-47285,4,82.5,75.01228124262703
ADI-47288,2,76.5,68.88540888901751
ADI-47289,3,67.0,68.14149831584001
ADI-47292,2,70.5,71.48142943264078
ADI-47297,3,79.5,72.60561055644207
ADI-47300,3,68.0,71.69239518812935
ADI-47301,2,67.0,68.05047468146984
ADI-47302,0,73.0,71.0733414315604
ADI-47308,1,66.5,69.19554943502334
ADI-47309,0,74.0,72.43430837575386
ADI-47312,4,73.0,69.61330248141361
ADI-47316,4,67.0,66.8589964004773
ADI-47317,2,69.0,69.73559590478563
