id,fold,y_true,y_pred
ADI-47098,2,60.5,65.09172376016849
ADI-47099,4,68.5,68.13296131960965
ADI-47100,3,67.0,66.84768316291836
ADI-47102,4,71.0,71.3570051258659
ADI-47103,3,69.5,68.45711372474803
ADI-47105,1,69.5,67.0253777354335
ADI-47111,3,74.5,69.52924030729737
ADI-47114,0,69.0,71.81303204907465
ADI-47117,4,79.0,70.47090184266261
ADI-47118,3,68.0,69.17093384276716
ADI-47122,0,66.0,66.57653359828423
ADI-47123,3,72.0,71.02370104719772
ADI-47130,2,68.5,69.21592077719623
ADI-47131,2,73.0,71.05415569740833
ADI-47132,3,70.5,68.82155617484388
ADI-47134,2,65.5,71.40925086459025
ADI-47139,2,69.0,71.79471848415506
ADI-47141,1,75.0,69.60332366964926
ADI-47145,0,68.0,70.54298076667948
ADI-47146,0,65.0,71.25769589401334
ADI-47147,4,74.0,75.13272997733418
ADI-47149,1,76.0,71.54011928654587
ADI-47151,4,67.5,67.59099190963701
ADI-47153,3,60.0,64.48125902413547
ADI-47154,0,72.5,71.32919746614672
ADI-47155,1,60.0,68.25993047018346
ADI-47156,1,70.5,68.0078554568871
ADI-47158,1,69.0,66.92711989331562
ADI-47159,3,71.0,65.52934965936122
ADI-47162,3,71.0,69.19530907498773
ADI-47163,2,61.0,65.70557573259697
ADI-47165,1,76.0,70.54125817203436
ADI-47176,4,72.5,69.41712494464079
ADI-47177,2,73.0,67.96017656911782
ADI-47180,2,72.0,67.79031958560903
ADI-47181,0,62.5,66.83915241876265
ADI-47183,4,69.5,70.00140331062036
ADI-47187,2,66.5,68.33682244057925
ADI-47188,1,70.0,69.59285934220108
ADI-47189,4,70.5,69.37295616897373
ADI-47195,1,68.5,68.06640174980323
ADI-47199,1,71.0,71.32049438802336
ADI-47204,1,67.0,67.4732075924403
ADI-47207,3,75.0,71.39187972694444
ADI-47209,1,77.0,73.50606264423959
ADI-47212,4,68.5,69.26894796531283
ADI-47213,1,71.0,69.14037590024506
ADI-47215,0,76.0,72.07055784684289
ADI-47216,4,70.0,70.0647017331089
ADI-47218,2,70.5,73.30708325444618
ADI-47219,4,75.0,74.77519437637994
ADI-47223,4,67.5,66.72770332297435
ADI-47224,3,76.0,71.1996518017298
ADI-47225,0,63.5,69.80672258366721
ADI-47227,2,74.0,74.08181758918552
ADI-47228,2,73.0,69.68833293078643
ADI-47230,3,66.5,67.34557146026147
ADI-47233,0,69.5,71.29409675440705
ADI-47234,1,66.5,67.62222035957825
ADI-47236,1,68.5,69.9173052650244
ADI-47238,1,77.0,72.03143565536024
ADI-47240,4,66.0,70.12338765041693
ADI-47241,1,72.5,69.14581137779422
ADI-47244,0,71.5,70.93370374737172
ADI-47247,3,76.0,71.16566279245033
ADI-47249,2,68.0,68.80270058870111
ADI-47250,3,71.5,69.08267892007005
ADI-47252,4,69.0,73.41611830260163
ADI-47254,4,71.5,71.84382859191827
ADI-47258,0,68.0,70.88032973380692
ADI-47259,2,72.5,69.94718900334068
ADI-47260,2,79.0,73.62020446268902
ADI-47262,0,69.0,73.34006280501717
ADI-47265,4,69.5,67.8375529564459
ADI-47267,4,70.5,69.25879586985562
ADI-47280,0,70.0,71.58442881973473
ADI-47283,2,71.5,70.89053232915468
ADI-47284,4,64.5,66.11741436109986
ADI-47285,4,82.5,76.24189919336358
ADI-47288,2,76.5,68.66642330703267
ADI-47289,3,67.0,67.33060363625916
ADI-47292,2,70.5,70.82660485690161
ADI-47297,3,79.5,72.93147546166969
ADI-47300,3,68.0,72.44042125348874
ADI-47301,2,67.0,67.84475070011189
ADI-47302,0,73.0,71.1574843836964
ADI-47308,1,66.5,69.26070038122575
ADI-47309,0,74.0,72.07057581272204
ADI-47312,4,73.0,70.75283946243519
ADI-47316,4,67.0,65.86469585618599
ADI-47317,2,69.0,69.65121163338353
