id,fold,y_true,y_pred
ADI-47195,1,68.5,69.2395920349418
ADI-47199,1,71.0,72.81631190870733
ADI-47204,1,67.0,66.29632149832877
ADI-47207,3,75.0,72.27428554149284
ADI-47209,1,77.0,74.0944870075764
ADI-47212,4,68.5,67.3319905860185
ADI-47213,1,71.0,67.90936565552941
ADI-47215,0,76.0,72.52834351924955
ADI-47216,4,70.0,70.3578881216941
ADI-47218,2,70.5,74.07129797683012
ADI-47219,4,75.0,75.20619718085344
ADI-47223,4,67.5,65.44453315945542
ADI-47224,3,76.0,72.30784632816406
ADI-47225,0,63.5,70.15474259422308
ADI-47227,2,74.0,73.45277967140495
ADI-47228,2,73.0,68.6013006300268
ADI-47230,3,66.5,66.35024968783776
ADI-47233,0,69.5,72.88837437545715
ADI-47234,1,66.5,69.09198477903799
ADI-47236,1,68.5,69.03077494817175
ADI-47238,1,77.0,71.72119299247986
ADI-47240,4,66.0,71.7242309432154
ADI-47241,1,72.5,69.62476498221223
ADI-47244,0,71.5,70.4154585277127
ADI-47247,3,76.0,71.60292349998036
ADI-47249,2,68.0,66.67586271599507
ADI-47250,3,71.5,69.35956654754702
ADI-47252,4,69.0,72.19869487367323
ADI-47254,4,71.5,71.27982912481288
ADI-47258,0,68.0,69.99373351194421
ADI-47259,2,72.5,69.03574519302154
ADI-47260,2,79.0,74.08780264061349
ADI-47262,0,69.0,74.14214426241941
ADI-47265,4,69.5,68.89670257482273
ADI-47267,4,70.5,67.76788869244398
ADI-47280,0,70.0,72.0793563933563
ADI-47283,2,71.5,68.79146326890955
ADI-47284,4,64.5,64.88720075491291
ADI-47285,4,82.5,75.17528867586209
ADI-47288,2,76.5,68.76475733687226
ADI-47289,3,67.0,68.05224986669566
ADI-47292,2,70.5,72.9039848864474
ADI-47297,3,79.5,72.97292692286081
ADI-47300,3,68.0,71.54997031769676
ADI-47301,2,67.0,66.45434598320358
ADI-47302,0,73.0,72.55319956553646
ADI-47308,1,66.5,68.2993017550388
ADI-47309,0,74.0,74.36400494751359
ADI-47312,4,73.0,70.42190480162485
ADI-47316,4,67.0,65.1124696222047
ADI-47317,2,69.0,69.83274159248893
