id,fold,y_true,y_pred
ADI-47180,2,72.0,67.99526955587362
ADI-47181,0,62.5,66.17912375245483
ADI-47183,4,69.5,69.61258439752584
ADI-47187,2,66.5,67.6514479893493
ADI-47188,1,70.0,69.46438340193423
ADI-47189,4,70.5,69.15380498500633
ADI-47195,1,68.5,67.71974290150479
ADI-47199,1,71.0,71.07825052350674
ADI-47204,1,67.0,67.26703126936208
ADI-47207,3,75.0,71.77815597126634
ADI-47209,1,77.0,73.5084054796016
ADI-47212,4,68.5,69.08739582978201
ADI-47213,1,71.0,69.1765181342268
ADI-47215,0,76.0,72.76912791402708
ADI-47216,4,70.0,69.82935709268743
ADI-47218,2,70.5,73.60537630501574
ADI-47219,4,75.0,75.39538659651984
ADI-47223,4,67.5,66.0071272579139
ADI-47224,3,76.0,70.99642940397457
ADI-47225,0,63.5,70.20443845415869
ADI-47227,2,74.0,74.34417484833617
ADI-47228,2,73.0,69.7001586291392
ADI-47230,3,66.5,66.79358790408259
ADI-47233,0,69.5,71.79514972259484
ADI-47234,1,66.5,67.57671884102976
ADI-47236,1,68.5,69.91274386087544
ADI-47238,1,77.0,72.11529805974821
ADI-47240,4,66.0,70.23374902032073
ADI-47241,1,72.5,68.9050286569581
ADI-47244,0,71.5,70.76035875813274
ADI-47247,3,76.0,71.16049344682376
ADI-47249,2,68.0,68.61761444946035
ADI-47250,3,71.5,69.3782484491021
ADI-47252,4,69.0,73.28463214203305
ADI-47254,4,71.5,72.09827794608464
ADI-47258,0,68.0,71.03574086021857
ADI-47259,2,72.5,69.75864473780597
ADI-47260,2,79.0,74.11616158563707
ADI-47262,0,69.0,74.0448443276747
ADI-47265,4,69.5,67.80228114498034
ADI-47267,4,70.5,69.09313306911224
ADI-47280,0,70.0,71.40785346522308
ADI-47283,2,71.5,70.66761233416763
ADI-47284,4,64.5,65.63103397901715
ADI-47285,4,82.5,76.67118637909235
ADI-47288,2,76.5,68.50764020927514
ADI-47289,3,67.0,67.34196035390606
ADI-47292,2,70.5,71.25201720484397
ADI-47297,3,79.5,73.19643222500494
ADI-47300,3,68.0,72.80145616266309
ADI-47301,2,67.0,67.20140145346755
ADI-47302,0,73.0,70.95107951731904
ADI-47308,1,66.5,69.27397946804741
ADI-47309,0,74.0,72.57167637006053
ADI-47312,4,73.0,70.16953442367017
ADI-47316,4,67.0,65.95873871520068
ADI-47317,2,69.0,69.22476584369403
