id,fold,y_true,y_pred
ADI-47079,2,8.877,9.550089661487835
ADI-47081,1,8.906,8.629726496313644
ADI-47087,4,8.93,8.990621796123868
ADI-47089,3,8.94,9.278398330567855
ADI-47091,2,8.959,9.286656098531761
ADI-47094,0,9.003,9.001417353825357
ADI-47095,1,9.022,9.03826673318706
ADI-47096,2,9.027,9.40508088054423
ADI-47097,1,9.037,8.752545616014167
ADI-47098,2,9.066,9.107356812483205
ADI-47099,4,9.071,9.364378330770577
ADI-47100,3,9.081,8.974412916223251
ADI-47102,4,9.115,8.844817119234012
ADI-47103,3,9.119,8.84884472418701
ADI-47105,1,9.13,9.001323780805382
ADI-47111,3,9.173,9.08347635281189
ADI-47114,0,9.236,8.930356970633206
ADI-47117,4,9.25,10.118004276104877
ADI-47118,3,9.25,9.26216919863739
ADI-47122,0,9.285,9.057882114388232
ADI-47123,3,9.309,9.717134084794122
ADI-47130,2,9.522,9.737045778780816
ADI-47131,2,9.527,9.28861515005148
ADI-47132,3,9.557,9.58133527542055
ADI-47134,2,9.585,9.485567365432583
ADI-47139,2,9.75,9.761306703677107
ADI-47141,1,9.833,9.271191930320686
ADI-47145,0,9.978,9.446080540500413
ADI-47146,0,10.032,9.4793472986773
ADI-47147,4,10.076,9.892737170638142
ADI-47149,1,10.503,9.204966137559481
ADI-47151,4,10.546,9.038335910204324
ADI-47153,3,11.148,9.42250185477231
ADI-47154,0,10.949,9.68056778572195
ADI-47155,1,10.984,9.52214330864059
ADI-47156,1,10.541,9.813867771054404
ADI-47158,1,11.386,9.318356056387024
ADI-47159,3,10.41,9.69559706281575
ADI-47162,3,11.866,9.652522943277317
ADI-47163,2,12.148,8.891027438324828
ADI-47165,1,10.187,9.92760575846909
ADI-47176,4,8.697,8.872823726799975
ADI-47177,2,8.717,9.115371772290075
ADI-47180,2,8.727,9.046020370289547
ADI-47181,0,9.77,9.211220438449704
ADI-47183,4,8.756,9.03646807362622
ADI-47187,2,9.119,9.31938818574541
ADI-47188,1,8.857,9.067871662507056
ADI-47189,4,8.862,8.903894671181707
ADI-47195,1,8.906,9.318968053424786
ADI-47199,1,8.931,9.239857019188953
ADI-47204,1,8.965,9.64391533703687
ADI-47207,3,9.008,9.000771909716725
ADI-47209,1,9.037,8.926840501475745
ADI-47212,4,9.081,9.389200141848518
ADI-47213,1,9.081,9.155423834775183
ADI-47215,0,9.086,9.237743977263452
ADI-47216,4,9.096,9.254428107361882
ADI-47218,2,9.119,9.472123534651494
ADI-47219,4,9.144,9.09282424693994
ADI-47223,4,9.202,9.620788437885883
ADI-47224,3,9.207,9.209477671987297
ADI-47225,0,9.236,9.54409373002319
ADI-47227,2,9.246,9.579883978663354
ADI-47228,2,9.265,9.500149816433215
ADI-47230,3,9.318,8.96681746910518
ADI-47233,0,9.367,9.715853848494858
ADI-47234,1,9.377,9.14610934692341
ADI-47236,1,9.406,8.908168191488015
ADI-47238,1,9.6,9.612820502735241
ADI-47240,4,9.644,9.155359572567496
ADI-47241,1,9.648,9.815157432835415
ADI-47244,0,9.756,9.879077178669004
ADI-47247,3,9.78,10.077050053064127
ADI-47249,2,9.44,9.693301811295285
ADI-47250,3,9.93,9.010902717985445
ADI-47252,4,9.94,9.526786122846628
ADI-47254,4,9.998,9.191396832086433
ADI-47258,0,9.372,9.480565790609798
ADI-47259,2,10.717,9.156317079413768
ADI-47260,2,10.74,10.013337969555705
ADI-47262,0,11.046,9.644046206088326
ADI-47265,4,11.886,9.971533922266609
ADI-47267,4,9.26,9.032003971682453
ADI-47280,0,8.625,9.275366641303496
ADI-47283,2,8.683,9.13514820663347
ADI-47284,4,8.717,8.872418889359679
ADI-47285,4,8.751,9.154564685731241
ADI-47288,2,8.843,8.809598085189997
ADI-47289,3,8.877,9.030449165075844
ADI-47292,2,8.935,9.037899870587715
ADI-47297,3,9.008,9.177116780251124
ADI-47300,3,9.076,9.458217434172685
ADI-47301,2,9.115,8.952819522608554
ADI-47302,0,9.149,9.204993032388224
ADI-47308,1,9.275,9.141709982039952
ADI-47309,0,9.284,9.28693334286551
ADI-47312,4,9.391,9.018724951700593
ADI-47316,4,9.605,9.242817683959647
ADI-47317,2,9.833,9.619497307104712
