id,fold,y_true,y_pred
ADI-47061,3,8.731,8.568572676810797
ADI-47063,0,8.756,8.919182348448313
ADI-47064,1,8.77,9.1089128947667
ADI-47065,1,8.775,9.149188978382305
ADI-47066,1,8.775,9.138421968201591
ADI-47068,2,8.8,9.189618696818053
ADI-47069,3,8.804,9.610358972870758
ADI-47072,3,8.823,8.836348696660137
ADI-47073,4,8.829,8.72909111002837
ADI-47074,0,8.834,9.311554391740469
ADI-47075,3,8.838,8.91781539040365
ADI-47076,1,8.857,9.89863235774953
ADI-47078,2,8.867,8.653888372977084
ADI-47079,2,8.877,9.623587116944845
ADI-47081,1,8.906,8.833205224505537
ADI-47087,4,8.93,9.084021958803856
ADI-47089,3,8.94,9.776653636287728
ADI-47091,2,8.959,9.137615979103016
ADI-47094,0,9.003,9.102811304784112
ADI-47095,1,9.022,8.819261083127206
ADI-47096,2,9.027,9.368606941953233
ADI-47097,1,9.037,8.756970593091346
ADI-47098,2,9.066,9.160044180274445
ADI-47099,4,9.071,9.764959754698815
ADI-47100,3,9.081,8.832772581140846
ADI-47102,4,9.115,8.574646859561263
ADI-47103,3,9.119,8.913317217503671
ADI-47105,1,9.13,8.957292169877046
ADI-47111,3,9.173,9.003619827793571
ADI-47114,0,9.236,8.897752220349513
ADI-47117,4,9.25,10.381279950452221
ADI-47118,3,9.25,9.351647798347988
ADI-47122,0,9.285,9.13972471977847
ADI-47123,3,9.309,9.856209034521042
ADI-47130,2,9.522,10.455973756846722
ADI-47131,2,9.527,9.810383078038681
ADI-47132,3,9.557,9.689416222918057
ADI-47134,2,9.585,9.641992456325928
ADI-47139,2,9.75,9.750537814909505
ADI-47141,1,9.833,9.218360888248426
ADI-47145,0,9.978,9.785977317994469
ADI-47146,0,10.032,9.850110970538651
ADI-47147,4,10.076,10.461053344592713
ADI-47149,1,10.503,9.379452769731678
ADI-47151,4,10.546,9.121924499353725
ADI-47153,3,11.148,9.574683042503219
ADI-47154,0,10.949,10.32557675313867
ADI-47155,1,10.984,9.642986405093538
ADI-47156,1,10.541,9.95533877253203
ADI-47158,1,11.386,10.462579985924648
ADI-47159,3,10.41,10.28413616602892
ADI-47162,3,11.866,10.27905891216209
ADI-47163,2,12.148,8.89488832139912
ADI-47165,1,10.187,9.950815485625192
ADI-47176,4,8.697,8.620001110575231
ADI-47177,2,8.717,9.230139133868535
ADI-47180,2,8.727,9.224265116056186
ADI-47181,0,9.77,9.461746380266455
ADI-47183,4,8.756,9.229392508813294
ADI-47187,2,9.119,9.273819819316527
ADI-47188,1,8.857,8.861990489044551
ADI-47189,4,8.862,9.232381383186922
ADI-47195,1,8.906,9.694163783784386
ADI-47199,1,8.931,9.370595413333543
ADI-47204,1,8.965,9.98372435543211
ADI-47207,3,9.008,8.866064289650161
ADI-47209,1,9.037,9.010649614272872
ADI-47212,4,9.081,10.205561046398579
ADI-47213,1,9.081,8.92351857802354
ADI-47215,0,9.086,9.685885678799142
ADI-47216,4,9.096,9.359299963610738
ADI-47218,2,9.119,9.41037862802447
ADI-47219,4,9.144,9.484382671585358
ADI-47223,4,9.202,9.965606713443588
ADI-47224,3,9.207,9.459554652990063
ADI-47225,0,9.236,9.877841770567741
ADI-47227,2,9.246,9.78644818470825
ADI-47228,2,9.265,9.808405742431153
ADI-47230,3,9.318,8.648060624935896
ADI-47233,0,9.367,10.090934925392531
ADI-47234,1,9.377,9.292266292706529
ADI-47236,1,9.406,8.778280217391128
ADI-47238,1,9.6,9.24648546521362
ADI-47240,4,9.644,9.555192696202454
ADI-47241,1,9.648,10.051290944621655
ADI-47244,0,9.756,10.644692946788869
ADI-47247,3,9.78,9.996925465044503
ADI-47249,2,9.44,10.011496495503875
ADI-47250,3,9.93,9.0134631601089
ADI-47252,4,9.94,9.905680866719308
ADI-47254,4,9.998,9.69277664627738
ADI-47258,0,9.372,9.92614675542482
ADI-47259,2,10.717,9.218865591059531
ADI-47260,2,10.74,10.477404048391845
ADI-47262,0,11.046,9.61525121975723
ADI-47265,4,11.886,10.313219971669586
ADI-47267,4,9.26,9.28473043700145
ADI-47280,0,8.625,9.501593690222961
ADI-47283,2,8.683,8.67977007029607
ADI-47284,4,8.717,9.01046083455224
ADI-47285,4,8.751,9.224648410960882
ADI-47288,2,8.843,8.98113100249577
ADI-47289,3,8.877,9.185224942991075
ADI-47292,2,8.935,9.484906949586014
ADI-47297,3,9.008,9.11699910609732
ADI-47300,3,9.076,8.900922270818125
ADI-47301,2,9.115,9.002510079334693
ADI-47302,0,9.149,9.251029125866669
ADI-47308,1,9.275,9.03989831743494
ADI-47309,0,9.284,9.651192219326045
ADI-47312,4,9.391,9.351736310622748
ADI-47316,4,9.605,9.430460546741074
ADI-47317,2,9.833,9.611330107432623
