id,fold,y_true,y_pred
ADI-47146,0,10.032,9.522772547716716
ADI-47147,4,10.076,9.951666175456667
ADI-47149,1,10.503,9.260632947408109
ADI-47151,4,10.546,8.973232948634296
ADI-47153,3,11.148,9.272317115216255
ADI-47154,0,10.949,9.816897468996315
ADI-47155,1,10.984,9.372049072432691
ADI-47156,1,10.541,9.639831947928638
ADI-47158,1,11.386,10.085805382797922
ADI-47159,3,10.41,9.632751424590491
ADI-47162,3,11.866,9.779188830565637
ADI-47163,2,12.148,9.129723366826294
ADI-47165,1,10.187,9.624882770078408
ADI-47176,4,8.697,8.736315708517873
ADI-47177,2,8.717,9.30466112077898
ADI-47180,2,8.727,9.016468469217472
ADI-47181,0,9.77,9.2331843026074
ADI-47183,4,8.756,9.106824359936157
ADI-47187,2,9.119,9.443222505362202
ADI-47188,1,8.857,8.808471883075331
ADI-47189,4,8.862,9.101745906121783
ADI-47195,1,8.906,9.426764136031078
ADI-47199,1,8.931,9.185921609540568
ADI-47204,1,8.965,9.69604416804469
ADI-47207,3,9.008,8.785726543339921
ADI-47209,1,9.037,8.982635471169043
ADI-47212,4,9.081,9.681058712400509
ADI-47213,1,9.081,8.889709915653782
ADI-47215,0,9.086,9.513282378636239
ADI-47216,4,9.096,9.261143597026335
ADI-47218,2,9.119,9.47822057449061
ADI-47219,4,9.144,9.182989766943967
ADI-47223,4,9.202,9.516554568397465
ADI-47224,3,9.207,9.236852326137253
ADI-47225,0,9.236,9.57083363297364
ADI-47227,2,9.246,9.621678284402321
ADI-47228,2,9.265,9.638276979154018
ADI-47230,3,9.318,8.79950895546626
ADI-47233,0,9.367,9.683214314190375
ADI-47234,1,9.377,9.213420581908348
ADI-47236,1,9.406,8.765773840511205
ADI-47238,1,9.6,9.136159900232293
ADI-47240,4,9.644,9.190846295034602
ADI-47241,1,9.648,9.722205719400499
ADI-47244,0,9.756,10.082299693913832
ADI-47247,3,9.78,9.42096365521167
ADI-47249,2,9.44,9.861915229666963
ADI-47250,3,9.93,8.992866654542963
ADI-47252,4,9.94,9.538650321511822
ADI-47254,4,9.998,9.400974263918222
ADI-47258,0,9.372,9.591858755162148
ADI-47259,2,10.717,9.16261640868065
ADI-47260,2,10.74,10.093196389177628
ADI-47262,0,11.046,9.424451511556624
ADI-47265,4,11.886,9.696049977985211
ADI-47267,4,9.26,9.300196345774404
ADI-47280,0,8.625,9.254919622346016
ADI-47283,2,8.683,8.826789463564264
ADI-47284,4,8.717,8.91956264549364
ADI-47285,4,8.751,9.200624374227258
ADI-47288,2,8.843,8.698710356539305
ADI-47289,3,8.877,8.963374818769395
ADI-47292,2,8.935,9.066020513272292
ADI-47297,3,9.008,9.00037924457316
ADI-47300,3,9.076,8.863647601843414
ADI-47301,2,9.115,8.956839104251067
ADI-47302,0,9.149,9.187599757740124
ADI-47308,1,9.275,8.941071380750472
ADI-47309,0,9.284,9.467271243895137
ADI-47312,4,9.391,9.146540887784331
ADI-47316,4,9.605,9.23406150042308
ADI-47317,2,9.833,9.352802486661089
