id,fold,y_true,y_pred
ADI-47224,3,9.207,9.157428534248858
ADI-47225,0,9.236,9.54356119911178
ADI-47227,2,9.246,9.481691450719712
ADI-47228,2,9.265,9.420484189921988
ADI-47230,3,9.318,8.740620825317485
ADI-47233,0,9.367,9.671366112060335
ADI-47234,1,9.377,9.209725253844104
ADI-47236,1,9.406,8.74122726500645
ADI-47238,1,9.6,9.520747125621249
ADI-47240,4,9.644,9.230153713968813
ADI-47241,1,9.648,9.701247770915533
ADI-47244,0,9.756,9.883639758671254
ADI-47247,3,9.78,9.91587853671186
ADI-47249,2,9.44,9.544764641905097
ADI-47250,3,9.93,9.003851316986754
ADI-47252,4,9.94,9.623692765763504
ADI-47254,4,9.998,9.228169512162848
ADI-47258,0,9.372,9.456630054431534
ADI-47259,2,10.717,9.129792859065569
ADI-47260,2,10.74,9.886394136528278
ADI-47262,0,11.046,9.471996330811885
ADI-47265,4,11.886,9.99731274497255
ADI-47267,4,9.26,9.055709635029979
ADI-47280,0,8.625,9.216600137031547
ADI-47283,2,8.683,9.01576701965947
ADI-47284,4,8.717,9.017892972157005
ADI-47285,4,8.751,9.17080267581608
ADI-47288,2,8.843,8.770510165748835
ADI-47289,3,8.877,8.866516639041068
ADI-47292,2,8.935,8.988028520102198
ADI-47297,3,9.008,9.00286684259071
ADI-47300,3,9.076,9.20769772430784
ADI-47301,2,9.115,8.897888054259903
ADI-47302,0,9.149,9.083359074327353
ADI-47308,1,9.275,9.104545988800432
ADI-47309,0,9.284,9.241610165137615
ADI-47312,4,9.391,9.021149982293988
ADI-47316,4,9.605,9.332459245937526
ADI-47317,2,9.833,9.450347138346428
