id,fold,y_true,y_pred
ADI-47065,1,8.775,9.107026404513654
ADI-47066,1,8.775,8.913693489253319
ADI-47068,2,8.8,8.85466552678819
ADI-47069,3,8.804,9.424686447559651
ADI-47072,3,8.823,9.105488183293975
ADI-47073,4,8.829,8.927528248104712
ADI-47074,0,8.834,9.397103109651347
ADI-47075,3,8.838,8.82304308001253
ADI-47076,1,8.857,9.481603242226122
ADI-47078,2,8.867,8.896416762776493
ADI-47079,2,8.877,9.627760832575222
ADI-47081,1,8.906,8.685468841327221
ADI-47087,4,8.93,8.954738418888002
ADI-47089,3,8.94,9.38434915118999
ADI-47091,2,8.959,9.236638500243052
ADI-47094,0,9.003,9.037182604864169
ADI-47095,1,9.022,9.114704706886435
ADI-47096,2,9.027,9.369431815484234
ADI-47097,1,9.037,8.867875483533266
ADI-47098,2,9.066,9.100665384582863
ADI-47099,4,9.071,9.385997247305081
ADI-47100,3,9.081,9.059991467438376
ADI-47102,4,9.115,8.964191276065028
ADI-47103,3,9.119,8.886045249806426
ADI-47105,1,9.13,9.003911595398701
ADI-47111,3,9.173,9.119157693237863
ADI-47114,0,9.236,8.969662317703754
ADI-47117,4,9.25,10.072661676207797
ADI-47118,3,9.25,9.32330282915862
ADI-47122,0,9.285,9.056627025599854
ADI-47123,3,9.309,9.549097309074908
ADI-47130,2,9.522,9.565230490466876
ADI-47131,2,9.527,9.366946233254184
ADI-47132,3,9.557,9.530306819227818
ADI-47134,2,9.585,9.530379750466508
ADI-47139,2,9.75,9.876290097620355
ADI-47141,1,9.833,9.342353026630528
ADI-47145,0,9.978,9.620789074778385
ADI-47146,0,10.032,9.485536551026701
ADI-47147,4,10.076,9.877305216938836
ADI-47149,1,10.503,9.287209332534891
ADI-47151,4,10.546,9.185818205016172
ADI-47153,3,11.148,9.449782927606387
ADI-47154,0,10.949,9.654953481034344
ADI-47155,1,10.984,9.509467686458319
ADI-47156,1,10.541,9.73245014871003
ADI-47158,1,11.386,9.45599588281527
ADI-47159,3,10.41,9.658289657959717
ADI-47162,3,11.866,9.72795225435977
ADI-47163,2,12.148,8.890923285665972
ADI-47165,1,10.187,9.89429866810027
ADI-47176,4,8.697,8.940733468369455
ADI-47177,2,8.717,9.135701713495838
ADI-47180,2,8.727,9.08635033940882
ADI-47181,0,9.77,9.244234184547524
ADI-47183,4,8.756,9.056610177204991
ADI-47187,2,9.119,9.309843400113664
ADI-47188,1,8.857,9.007695553398783
ADI-47189,4,8.862,8.952242998939354
ADI-47195,1,8.906,9.356711297514108
ADI-47199,1,8.931,9.250212878956953
ADI-47204,1,8.965,9.645440591348459
ADI-47207,3,9.008,8.879098882108943
ADI-47209,1,9.037,8.934012712514011
ADI-47212,4,9.081,9.436169163627422
ADI-47213,1,9.081,9.193992245510719
ADI-47215,0,9.086,9.215064252943609
ADI-47216,4,9.096,9.244114551732942
ADI-47218,2,9.119,9.456396938790975
ADI-47219,4,9.144,9.06215883362892
ADI-47223,4,9.202,9.681285998304546
ADI-47224,3,9.207,9.201162754844919
ADI-47225,0,9.236,9.48987152374296
ADI-47227,2,9.246,9.700957420227894
ADI-47228,2,9.265,9.573642407729057
ADI-47230,3,9.318,9.001422898561682
ADI-47233,0,9.367,9.69827868693982
ADI-47234,1,9.377,9.314193050998494
ADI-47236,1,9.406,8.930884630300657
ADI-47238,1,9.6,9.500139595656538
ADI-47240,4,9.644,9.19790618487637
ADI-47241,1,9.648,9.694924673398168
ADI-47244,0,9.756,9.884038435505886
ADI-47247,3,9.78,10.022209569604748
ADI-47249,2,9.44,9.787516817490182
ADI-47250,3,9.93,9.070205138013947
ADI-47252,4,9.94,9.547368229501357
ADI-47254,4,9.998,9.340072795480655
ADI-47258,0,9.372,9.523822889362336
ADI-47259,2,10.717,9.225528844921808
ADI-47260,2,10.74,10.059227223743235
ADI-47262,0,11.046,9.609013288952005
ADI-47265,4,11.886,9.969803064711787
ADI-47267,4,9.26,9.148869538060413
ADI-47280,0,8.625,9.28826557613371
ADI-47283,2,8.683,9.081095031920658
ADI-47284,4,8.717,8.867914210256824
ADI-47285,4,8.751,9.332285483897001
ADI-47288,2,8.843,8.776075425535954
ADI-47289,3,8.877,8.921791297622793
ADI-47292,2,8.935,9.088866665784167
ADI-47297,3,9.008,9.036214724253444
ADI-47300,3,9.076,9.382636926211767
ADI-47301,2,9.115,9.06086204602157
ADI-47302,0,9.149,9.150008893786934
ADI-47308,1,9.275,9.218386174306751
ADI-47309,0,9.284,9.288061148033382
ADI-47312,4,9.391,8.975065690841005
ADI-47316,4,9.605,9.484923789608043
ADI-47317,2,9.833,9.492696400309544
