id,fold,y_true,y_pred
ADI-47054,4,8.523,9.303356720861613
ADI-47060,4,8.707,9.212411680129991
ADI-47061,3,8.731,9.21937729301366
ADI-47063,0,8.756,9.243556470171505
ADI-47064,1,8.77,9.290399281916686
ADI-47065,1,8.775,9.269873658261199
ADI-47066,1,8.775,9.25378026764889
ADI-47068,2,8.8,9.28925416823583
ADI-47069,3,8.804,9.451538477883398
ADI-47072,3,8.823,9.310582898471552
ADI-47073,4,8.829,9.258170669005638
ADI-47074,0,8.834,9.418744301777572
ADI-47075,3,8.838,9.184729547594321
ADI-47076,1,8.857,9.511517683125842
ADI-47078,2,8.867,9.201921872736875
ADI-47079,2,8.877,9.506047338870609
ADI-47081,1,8.906,9.132076827712057
ADI-47087,4,8.93,9.278106757104798
ADI-47089,3,8.94,9.436686303150118
ADI-47091,2,8.959,9.389467395086509
ADI-47094,0,9.003,9.318230955211156
ADI-47095,1,9.022,9.294641406839595
ADI-47096,2,9.027,9.449483903875542
ADI-47097,1,9.037,9.19438943301693
ADI-47098,2,9.066,9.352931107774019
ADI-47099,4,9.071,9.423326511766042
ADI-47100,3,9.081,9.278295056085451
ADI-47102,4,9.115,9.222310723390358
ADI-47103,3,9.119,9.23134881404328
ADI-47105,1,9.13,9.28059314026183
ADI-47111,3,9.173,9.29386239571929
ADI-47114,0,9.236,9.247734569645079
ADI-47117,4,9.25,9.735143083531892
ADI-47118,3,9.25,9.37846161439995
ADI-47122,0,9.285,9.33424630530839
ADI-47123,3,9.309,9.561007698774805
ADI-47130,2,9.522,9.554872284191562
ADI-47131,2,9.527,9.408829398246652
ADI-47132,3,9.557,9.49467024311433
ADI-47134,2,9.585,9.473361000025653
ADI-47139,2,9.75,9.60605379149096
ADI-47141,1,9.833,9.391113185071662
ADI-47145,0,9.978,9.515420594872731
ADI-47146,0,10.032,9.507754766063961
ADI-47147,4,10.076,9.67807291246839
ADI-47149,1,10.503,9.388293453329368
ADI-47151,4,10.546,9.305554441146382
ADI-47153,3,11.148,9.451425791765818
ADI-47154,0,10.949,9.618164880307653
ADI-47155,1,10.984,9.497665103441145
ADI-47156,1,10.541,9.616141707124875
ADI-47158,1,11.386,9.481469831705857
ADI-47159,3,10.41,9.5757495422282
ADI-47162,3,11.866,9.565913781958303
ADI-47163,2,12.148,9.28374484857965
ADI-47165,1,10.187,9.655354173752503
ADI-47176,4,8.697,9.235023378666428
ADI-47177,2,8.717,9.344121017117804
ADI-47180,2,8.727,9.304275607506877
ADI-47181,0,9.77,9.379046016797998
ADI-47183,4,8.756,9.297389154947663
ADI-47187,2,9.119,9.416144187393535
ADI-47188,1,8.857,9.319378811801336
ADI-47189,4,8.862,9.25426867341089
ADI-47195,1,8.906,9.459609333705712
ADI-47199,1,8.931,9.375996627241221
ADI-47204,1,8.965,9.567073957845047
ADI-47207,3,9.008,9.254798577248806
ADI-47209,1,9.037,9.23746215387508
ADI-47212,4,9.081,9.467125783499242
ADI-47213,1,9.081,9.322867547551231
ADI-47215,0,9.086,9.403501001376368
ADI-47216,4,9.096,9.405173813219758
ADI-47218,2,9.119,9.463742229461586
ADI-47219,4,9.144,9.32486869117933
ADI-47223,4,9.202,9.552053418311985
ADI-47224,3,9.207,9.36859363451979
ADI-47225,0,9.236,9.538867453867573
ADI-47227,2,9.246,9.534845516865316
ADI-47228,2,9.265,9.500344519667248
ADI-47230,3,9.318,9.226974533342421
ADI-47233,0,9.367,9.595264826444838
ADI-47234,1,9.377,9.366642691041207
ADI-47236,1,9.406,9.208100408085214
ADI-47238,1,9.6,9.526660585308443
ADI-47240,4,9.644,9.37318571533748
ADI-47241,1,9.648,9.600921987113287
ADI-47244,0,9.756,9.707422519856117
ADI-47247,3,9.78,9.720756015760024
ADI-47249,2,9.44,9.570553811403563
ADI-47250,3,9.93,9.290961806355757
ADI-47252,4,9.94,9.529778396961827
ADI-47254,4,9.998,9.386146456024012
ADI-47258,0,9.372,9.5140162576349
ADI-47259,2,10.717,9.368043596355285
ADI-47260,2,10.74,9.726236898857517
ADI-47262,0,11.046,9.539730889792995
ADI-47265,4,11.886,9.677691550293774
ADI-47267,4,9.26,9.320726412486659
ADI-47280,0,8.625,9.407503706615323
ADI-47283,2,8.683,9.312525418164665
ADI-47284,4,8.717,9.245668258295936
ADI-47285,4,8.751,9.375109459219063
ADI-47288,2,8.843,9.19381002964094
ADI-47289,3,8.877,9.275813980201866
ADI-47292,2,8.935,9.292332736803488
ADI-47297,3,9.008,9.317797770512634
ADI-47300,3,9.076,9.422171897706585
ADI-47301,2,9.115,9.255677806153544
ADI-47302,0,9.149,9.362628587174376
ADI-47308,1,9.275,9.348055150124175
ADI-47309,0,9.284,9.411344164181031
ADI-47312,4,9.391,9.292514089554029
ADI-47316,4,9.605,9.383379293254762
ADI-47317,2,9.833,9.492086472643159
