id,fold,y_true,y_pred
ADI-47228,2,9.265,9.406836187785817
ADI-47230,3,9.318,8.740620825317485
ADI-47233,0,9.367,9.670607877599167
ADI-47234,1,9.377,9.209725253844104
ADI-47236,1,9.406,8.74122726500645
ADI-47238,1,9.6,9.520747125621249
ADI-47240,4,9.644,9.22574627949804
ADI-47241,1,9.648,9.701247770915533
ADI-47244,0,9.756,9.877870524826694
ADI-47247,3,9.78,9.91587853671186
ADI-47249,2,9.44,9.533168765984474
ADI-47250,3,9.93,9.003851316986754
ADI-47252,4,9.94,9.618148932793552
ADI-47254,4,9.998,9.226652173350828
ADI-47258,0,9.372,9.457005534631593
ADI-47259,2,10.717,9.130413938786845
ADI-47260,2,10.74,9.8666049506215
ADI-47262,0,11.046,9.48196514201934
ADI-47265,4,11.886,9.996401893869493
ADI-47267,4,9.26,9.055096834012907
ADI-47280,0,8.625,9.217558992165761
ADI-47283,2,8.683,9.034107678416603
ADI-47284,4,8.717,9.008073350725471
ADI-47285,4,8.751,9.170663014140391
ADI-47288,2,8.843,8.784581207200539
ADI-47289,3,8.877,8.866516639041068
ADI-47292,2,8.935,8.998820796646072
ADI-47297,3,9.008,9.00286684259071
ADI-47300,3,9.076,9.20769772430784
ADI-47301,2,9.115,8.910054028115928
ADI-47302,0,9.149,9.093246549736904
ADI-47308,1,9.275,9.104545988800432
ADI-47309,0,9.284,9.236592815287151
ADI-47312,4,9.391,9.02172760401923
ADI-47316,4,9.605,9.326630642593972
ADI-47317,2,9.833,9.444691895411992
