id,fold,y_true,y_pred
ADI-47288,2,8.843,8.728912993987985
ADI-47289,3,8.877,9.052554013213234
ADI-47292,2,8.935,9.041305088028265
ADI-47297,3,9.008,9.06392103031978
ADI-47300,3,9.076,9.25521155092694
ADI-47301,2,9.115,8.935837092158282
ADI-47302,0,9.149,9.25677378766126
ADI-47308,1,9.275,9.238822814228
ADI-47309,0,9.284,9.41514089313748
ADI-47312,4,9.391,9.038964932488634
ADI-47316,4,9.605,9.368142702769257
ADI-47317,2,9.833,9.778419361197846
