id,condition,feature,prod,fresh,abs_diff,rel_diff
ADI-45469,B,K_VH_FW_q90,109.2198328485963,109.29997948800089,0.08014663940458888,0.0007338103099677178
ADI-45469,B,K_VH_FW_iqr,92.63749315578796,92.60543450002612,0.03205865576184408,0.0003460656659228738
ADI-45469,B,K_VH_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,B,K_VH_FW_n,9.0,9.0,0.0,0.0
ADI-45469,B,K_HCDR_mean,33.89773489817076,33.95498249774546,0.05724759957470127,0.0016888325939708208
ADI-45469,B,K_HCDR_median,16.530244377195366,16.580336026823232,0.050091649627866275,0.0030303030284699354
ADI-45469,B,K_HCDR_q10,10.509228091926024,10.539283081702743,0.030054989776719054,0.0028598665368402155
ADI-45469,B,K_HCDR_q90,92.07847034594106,92.3189102641548,0.24043991821373822,0.002611250135718883
ADI-45469,B,K_HCDR_iqr,24.21931259507261,24.219312595072605,3.552713678800501e-15,1.4668928622096415e-16
ADI-45469,B,K_HCDR_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,B,K_HCDR_n,14.0,14.0,0.0,0.0
ADI-45469,B,K_VL_FW_mean,35.04871472514944,35.02443500791806,0.024279717231380005,0.0006927420139326967
ADI-45469,B,K_VL_FW_median,10.719613020363056,11.020162918130245,0.30054989776718877,0.028037383151414897
ADI-45469,B,K_VL_FW_q10,6.943904838013124,6.964742964258315,0.020838126245191546,0.003000923356712471
ADI-45469,B,K_VL_FW_q90,90.65226089773644,90.74442953305171,0.09216863531527508,0.0010167273754935022
ADI-45469,B,K_VL_FW_iqr,20.43739304816881,20.309158425121485,0.12823462304732658,0.006274509800851106
ADI-45469,B,K_VL_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,B,K_VL_FW_n,17.0,17.0,0.0,0.0
ADI-45469,B,K_LCDR_mean,27.599831056291773,27.57845861911721,0.02137243717456272,0.0007743684054887316
ADI-45469,B,K_LCDR_median,13.272283485399043,13.208166173875377,0.06411731152366684,0.004830917870756278
ADI-45469,B,K_LCDR_q10,8.344868094805244,8.33204463250051,0.012823462304734079,0.0015366884345781229
ADI-45469,B,K_LCDR_q90,52.58581304613539,52.572989583830655,0.012823462304737632,0.0002438578308383019
ADI-45469,B,K_LCDR_iqr,27.65059059458133,27.650590594581335,3.552713678800501e-15,1.2848599618019964e-16
ADI-45469,B,K_LCDR_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,B,K_LCDR_n,3.0,3.0,0.0,0.0
ADI-45469,B,K_all_mean,35.19019303637666,35.22148105137499,0.03128801499832434,0.0008891117748939401
ADI-45469,B,K_all_median,13.14805619432194,13.166089188187971,0.018032993866031077,0.0013715330681430607
ADI-45469,B,K_all_q10,7.766810458099686,7.819106140311176,0.05229568221148995,0.0067332249739171495
ADI-45469,B,K_all_q90,105.41286747687856,105.23253753821824,0.18032993866032143,0.0017107013874066968
ADI-45469,B,K_all_iqr,29.053156784161555,28.92792766009189,0.1252291240696657,0.004310344826102732
ADI-45469,B,K_all_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,B,K_all_n,52.0,52.0,0.0,0.0
ADI-45469,C,K_all_bb_mean,51.83755233260263,51.83755233260263,0.0,0.0
ADI-45469,C,K_all_bb_median,16.22969447942818,16.22969447942818,0.0,0.0
ADI-45469,C,K_all_bb_q10,9.36713848041071,9.36713848041071,0.0,0.0
ADI-45469,C,K_all_bb_q90,115.51134404185612,115.51134404185612,0.0,0.0
ADI-45469,C,K_all_bb_iqr,50.317062051190135,50.317062051190135,0.0,0.0
ADI-45469,C,K_all_bb_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_all_bb_n,96.0,96.0,0.0,0.0
ADI-45469,C,K_FW_mean,44.332846431180734,44.332846431180734,0.0,0.0
ADI-45469,C,K_FW_median,17.728436636293893,17.728436636293893,0.0,0.0
ADI-45469,C,K_FW_q10,6.971154695410681,6.971154695410681,0.0,0.0
ADI-45469,C,K_FW_q90,102.68788173712274,102.68788173712274,0.0,0.0
ADI-45469,C,K_FW_iqr,43.63984515579577,43.63984515579577,0.0,0.0
ADI-45469,C,K_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_FW_n,30.0,30.0,0.0,0.0
ADI-45469,C,K_CDR_mean,33.26934146766268,33.26934146766268,0.0,0.0
ADI-45469,C,K_CDR_median,13.624928698779213,13.624928698779213,0.0,0.0
ADI-45469,C,K_CDR_q10,10.138549884679826,10.138549884679826,0.0,0.0
ADI-45469,C,K_CDR_q90,87.15947035248468,87.15947035248468,0.0,0.0
ADI-45469,C,K_CDR_iqr,23.84362522286362,23.84362522286362,0.0,0.0
ADI-45469,C,K_CDR_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_CDR_n,17.0,17.0,0.0,0.0
ADI-45469,C,K_HCDR3_mean,31.2839049142558,31.283904914255796,3.552713678800501e-15,1.1356362600520259e-16
ADI-45469,C,K_HCDR3_median,10.419063122595867,10.419063122595867,0.0,0.0
ADI-45469,C,K_HCDR3_q10,9.57752340884774,9.57752340884774,0.0,0.0
ADI-45469,C,K_HCDR3_q90,86.83888379486632,86.83888379486632,0.0,0.0
ADI-45469,C,K_HCDR3_iqr,23.843625222863626,23.843625222863626,0.0,0.0
ADI-45469,C,K_HCDR3_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_HCDR3_n,9.0,9.0,0.0,0.0
ADI-45469,C,K_chi1_mean,24.305804176763388,24.305804176763388,0.0,0.0
ADI-45469,C,K_chi1_median,15.596536028131968,15.596536028131968,0.0,0.0
ADI-45469,C,K_chi1_q10,6.440583942552338,6.440583942552338,0.0,0.0
ADI-45469,C,K_chi1_q90,42.14751473008242,42.14751473008242,0.0,0.0
ADI-45469,C,K_chi1_iqr,25.791188560395003,25.791188560395003,0.0,0.0
ADI-45469,C,K_chi1_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_chi1_n,12.0,12.0,0.0,0.0
ADI-45469,C,K_VH_FW_mean,37.90426019767866,37.90426019767866,0.0,0.0
ADI-45469,C,K_VH_FW_median,13.424562100267751,13.424562100267751,0.0,0.0
ADI-45469,C,K_VH_FW_q10,6.988786956079689,6.988786956079689,0.0,0.0
ADI-45469,C,K_VH_FW_q90,93.57120150485136,93.57120150485136,0.0,0.0
ADI-45469,C,K_VH_FW_iqr,51.27381255908236,51.27381255908236,0.0,0.0
ADI-45469,C,K_VH_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_VH_FW_n,11.0,11.0,0.0,0.0
ADI-45469,C,K_HCDR_mean,33.91920274801127,33.91920274801127,0.0,0.0
ADI-45469,C,K_HCDR_median,14.626761691336506,14.626761691336506,0.0,0.0
ADI-45469,C,K_HCDR_q10,10.338916483191284,10.338916483191284,0.0,0.0
ADI-45469,C,K_HCDR_q90,96.17596728550038,96.17596728550038,0.0,0.0
ADI-45469,C,K_HCDR_iqr,23.74344192360789,23.74344192360789,0.0,0.0
ADI-45469,C,K_HCDR_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_HCDR_n,14.0,14.0,0.0,0.0
ADI-45469,C,K_VL_FW_mean,48.05465951373456,48.05465951373456,0.0,0.0
ADI-45469,C,K_VL_FW_median,20.0366598511459,20.0366598511459,0.0,0.0
ADI-45469,C,K_VL_FW_q10,8.25510385867211,8.25510385867211,0.0,0.0
ADI-45469,C,K_VL_FW_q90,103.1887982334014,103.1887982334014,0.0,0.0
ADI-45469,C,K_VL_FW_iqr,39.945085079244464,39.945085079244464,0.0,0.0
ADI-45469,C,K_VL_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_VL_FW_n,19.0,19.0,0.0,0.0
ADI-45469,C,K_LCDR_mean,30.23665549270257,30.23665549270257,0.0,0.0
ADI-45469,C,K_LCDR_median,13.368459452684544,13.368459452684544,0.0,0.0
ADI-45469,C,K_LCDR_q10,9.566302879331095,9.566302879331095,0.0,0.0
ADI-45469,C,K_LCDR_q90,57.654286522081264,57.654286522081264,0.0,0.0
ADI-45469,C,K_LCDR_iqr,30.05498977671885,30.054989776718852,3.552713678800501e-15,1.1820711648920366e-16
ADI-45469,C,K_LCDR_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_LCDR_n,3.0,3.0,0.0,0.0
ADI-45469,C,K_CH1_mean,45.05743884026434,45.05743884026434,0.0,0.0
ADI-45469,C,K_CH1_median,12.923645603989105,12.923645603989105,0.0,0.0
ADI-45469,C,K_CH1_q10,9.016496933015654,9.016496933015654,0.0,0.0
ADI-45469,C,K_CH1_q90,133.4441546086317,133.4441546086317,0.0,0.0
ADI-45469,C,K_CH1_iqr,48.33844189088949,48.33844189088949,0.0,0.0
ADI-45469,C,K_CH1_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_CH1_n,36.0,36.0,0.0,0.0
ADI-45469,C,K_CL_mean,61.98591183200123,61.98591183200123,0.0,0.0
ADI-45469,C,K_CL_median,16.830794274962557,16.830794274962557,0.0,0.0
ADI-45469,C,K_CL_q10,9.216863531527114,9.216863531527114,0.0,0.0
ADI-45469,C,K_CL_q90,102.58769843786703,102.58769843786703,0.0,0.0
ADI-45469,C,K_CL_iqr,49.7410080804697,49.7410080804697,0.0,0.0
ADI-45469,C,K_CL_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_CL_n,40.0,40.0,0.0,0.0
ADI-45469,C,K_VH_CH1_mean,35.915712783179025,35.915712783179025,0.0,0.0
ADI-45469,C,K_VH_CH1_median,23.643258624352164,23.643258624352164,0.0,0.0
ADI-45469,C,K_VH_CH1_q10,11.180456196939412,11.180456196939412,0.0,0.0
ADI-45469,C,K_VH_CH1_q90,72.45256202174356,72.45256202174356,0.0,0.0
ADI-45469,C,K_VH_CH1_iqr,41.22542764373269,41.22542764373269,0.0,0.0
ADI-45469,C,K_VH_CH1_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_VH_CH1_n,8.0,8.0,0.0,0.0
ADI-45469,C,K_VL_CL_mean,31.182051893345808,31.182051893345808,0.0,0.0
ADI-45469,C,K_VL_CL_median,14.626761691336508,14.626761691336508,0.0,0.0
ADI-45469,C,K_VL_CL_q10,9.457303449740865,9.457303449740865,0.0,0.0
ADI-45469,C,K_VL_CL_q90,72.31230540278554,72.31230540278554,0.0,0.0
ADI-45469,C,K_VL_CL_iqr,25.94747450723394,25.94747450723394,0.0,0.0
ADI-45469,C,K_VL_CL_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_VL_CL_n,8.0,8.0,0.0,0.0
ADI-45469,C,K_CH1_CL_mean,45.44564912488029,45.44564912488029,0.0,0.0
ADI-45469,C,K_CH1_CL_median,35.565071235783975,35.565071235783975,0.0,0.0
ADI-45469,C,K_CH1_CL_q10,11.460969434855455,11.460969434855455,0.0,0.0
ADI-45469,C,K_CH1_CL_q90,88.12123002533966,88.12123002533966,0.0,0.0
ADI-45469,C,K_CH1_CL_iqr,49.86623720453936,49.86623720453936,0.0,0.0
ADI-45469,C,K_CH1_CL_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_CH1_CL_n,8.0,8.0,0.0,0.0
ADI-45469,C,K_SS_neigh_mean,167.26854101984736,167.26854101984736,0.0,0.0
ADI-45469,C,K_SS_neigh_median,54.95053964176763,54.95053964176763,0.0,0.0
ADI-45469,C,K_SS_neigh_q10,10.35895314304243,10.35895314304243,0.0,0.0
ADI-45469,C,K_SS_neigh_q90,391.7467550796789,391.7467550796789,0.0,0.0
ADI-45469,C,K_SS_neigh_iqr,124.92857417189468,124.92857417189468,0.0,0.0
ADI-45469,C,K_SS_neigh_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_SS_neigh_n,8.0,8.0,0.0,0.0
ADI-45469,C,K_all_mean,48.77846920417603,48.77846920417603,0.0,0.0
ADI-45469,C,K_all_median,16.22969447942818,16.22969447942818,0.0,0.0
ADI-45469,C,K_all_q10,9.156753551973676,9.156753551973676,0.0,0.0
ADI-45469,C,K_all_q90,109.48030942666117,109.48030942666117,0.0,0.0
ADI-45469,C,K_all_iqr,47.68725044572725,47.68725044572725,0.0,0.0
ADI-45469,C,K_all_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,C,K_all_n,108.0,108.0,0.0,0.0
ADI-45469,M,K_all_bb_mean,43.49958853683775,43.49958853683775,0.0,0.0
ADI-45469,M,K_all_bb_median,14.927311589103695,14.927311589103695,0.0,0.0
ADI-45469,M,K_all_bb_q10,9.86304581172657,9.86304581172657,0.0,0.0
ADI-45469,M,K_all_bb_q90,108.26308234070407,108.26308234070407,0.0,0.0
ADI-45469,M,K_all_bb_iqr,48.776743825133295,48.776743825133295,0.0,0.0
ADI-45469,M,K_all_bb_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_all_bb_n,40.0,40.0,0.0,0.0
ADI-45469,M,K_FW_mean,45.11384974415295,45.11384974415295,0.0,0.0
ADI-45469,M,K_FW_median,17.57415435544007,17.57415435544007,0.0,0.0
ADI-45469,M,K_FW_q10,6.704266386193417,6.704266386193417,0.0,0.0
ADI-45469,M,K_FW_q90,100.5840324527524,100.5840324527524,0.0,0.0
ADI-45469,M,K_FW_iqr,43.51161053274844,43.51161053274844,0.0,0.0
ADI-45469,M,K_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_FW_n,26.0,26.0,0.0,0.0
ADI-45469,M,K_CDR_mean,33.419852141956284,33.419852141956284,0.0,0.0
ADI-45469,M,K_CDR_median,14.175936844685724,14.175936844685724,0.0,0.0
ADI-45469,M,K_CDR_q10,10.399026462744722,10.399026462744722,0.0,0.0
ADI-45469,M,K_CDR_q90,86.87895711456864,86.87895711456864,0.0,0.0
ADI-45469,M,K_CDR_iqr,24.14417512063081,24.14417512063081,0.0,0.0
ADI-45469,M,K_CDR_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_CDR_n,17.0,17.0,0.0,0.0
ADI-45469,M,K_HCDR3_mean,31.83958828079424,31.83958828079424,0.0,0.0
ADI-45469,M,K_HCDR3_median,11.370804465525298,11.370804465525298,0.0,0.0
ADI-45469,M,K_HCDR3_q10,9.807944997135918,9.807944997135918,0.0,0.0
ADI-45469,M,K_HCDR3_q90,88.02104672608394,88.02104672608394,0.0,0.0
ADI-45469,M,K_HCDR3_iqr,24.49481666802586,24.49481666802586,0.0,0.0
ADI-45469,M,K_HCDR3_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_HCDR3_n,9.0,9.0,0.0,0.0
ADI-45469,M,K_chi1_mean,23.97252773457266,23.97252773457266,0.0,0.0
ADI-45469,M,K_chi1_median,15.64462401177472,15.64462401177472,0.0,0.0
ADI-45469,M,K_chi1_q10,6.099159258688812,6.099159258688812,0.0,0.0
ADI-45469,M,K_chi1_q90,42.146713263688376,42.146713263688376,0.0,0.0
ADI-45469,M,K_chi1_iqr,27.81489120536074,27.81489120536074,0.0,0.0
ADI-45469,M,K_chi1_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_chi1_n,12.0,12.0,0.0,0.0
ADI-45469,M,K_VH_FW_mean,41.17422284633531,41.17422284633531,0.0,0.0
ADI-45469,M,K_VH_FW_median,12.723279005477648,12.723279005477648,0.0,0.0
ADI-45469,M,K_VH_FW_q10,6.89421392158228,6.89421392158228,0.0,0.0
ADI-45469,M,K_VH_FW_q90,99.83265770833444,99.83265770833444,0.0,0.0
ADI-45469,M,K_VH_FW_iqr,83.4967689316952,83.4967689316952,0.0,0.0
ADI-45469,M,K_VH_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_VH_FW_n,9.0,9.0,0.0,0.0
ADI-45469,M,K_HCDR_mean,34.18755087101769,34.18755087101769,0.0,0.0
ADI-45469,M,K_HCDR_median,14.927311589103695,14.927311589103695,0.0,0.0
ADI-45469,M,K_HCDR_q10,10.579356401405034,10.579356401405034,0.0,0.0
ADI-45469,M,K_HCDR_q90,96.57169131756052,96.57169131756052,0.0,0.0
ADI-45469,M,K_HCDR_iqr,23.99390017174721,23.99390017174721,0.0,0.0
ADI-45469,M,K_HCDR_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_HCDR_n,14.0,14.0,0.0,0.0
ADI-45469,M,K_VL_FW_mean,47.19953457240935,47.19953457240935,0.0,0.0
ADI-45469,M,K_VL_FW_median,19.83629325263444,19.83629325263444,0.0,0.0
ADI-45469,M,K_VL_FW_q10,7.145473636115651,7.145473636115651,0.0,0.0
ADI-45469,M,K_VL_FW_q90,95.44823579970672,95.44823579970672,0.0,0.0
ADI-45469,M,K_VL_FW_iqr,31.70400688246816,31.70400688246816,0.0,0.0
ADI-45469,M,K_VL_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_VL_FW_n,17.0,17.0,0.0,0.0
ADI-45469,M,K_LCDR_mean,29.837258073003067,29.837258073003067,0.0,0.0
ADI-45469,M,K_LCDR_median,13.472650083910503,13.472650083910503,0.0,0.0
ADI-45469,M,K_LCDR_q10,9.106261169148787,9.106261169148787,0.0,0.0
ADI-45469,M,K_LCDR_q90,57.114098172494366,57.114098172494366,0.0,0.0
ADI-45469,M,K_LCDR_iqr,30.00489812709098,30.00489812709098,0.0,0.0
ADI-45469,M,K_LCDR_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_LCDR_n,3.0,3.0,0.0,0.0
ADI-45469,M,K_all_mean,38.99334373631503,38.99334373631503,0.0,0.0
ADI-45469,M,K_all_median,14.927311589103695,14.927311589103695,0.0,0.0
ADI-45469,M,K_all_q10,8.149911394453595,8.149911394453595,0.0,0.0
ADI-45469,M,K_all_q90,93.67138480410708,93.67138480410708,0.0,0.0
ADI-45469,M,K_all_iqr,34.7856451675744,34.7856451675744,0.0,0.0
ADI-45469,M,K_all_frac_neg,0.0,0.0,0.0,0.0
ADI-45469,M,K_all_n,52.0,52.0,0.0,0.0
ADI-47060,B,K_all_bb_mean,40.398915424872925,40.46904373435193,0.07012830947900284,0.0017358958458193426
ADI-47060,B,K_all_bb_median,14.902265764289762,15.127678187615151,0.22541242332538935,0.015126050410017763
ADI-47060,B,K_all_bb_q10,9.266955181154978,9.457303449740865,0.19034826858588616,0.02054054051837519
ADI-47060,B,K_all_bb_q90,100.49386748342226,100.40370251409212,0.0901649693301465,0.0008972186221815791
ADI-47060,B,K_all_bb_iqr,64.12983443607384,64.26758647255046,0.13775203647662693,0.0021480179649061982
ADI-47060,B,K_all_bb_frac_neg,0.0,0.0,0.0,0.0
ADI-47060,B,K_all_bb_n,40.0,40.0,0.0,0.0
ADI-47060,B,K_FW_mean,33.98541179875017,33.97893841633672,0.006473382413453521,0.0001904753265866512
ADI-47060,B,K_FW_median,10.919979618874514,10.819796319618783,0.10018329925573077,0.009174311918204222
ADI-47060,B,K_FW_q10,6.976764960169001,6.960735632288085,0.01602932788091671,0.0022975301517901676
ADI-47060,B,K_FW_q90,101.78623204382116,101.68604874456544,0.10018329925571834,0.0009842519684071297
ADI-47060,B,K_FW_iqr,43.76507427986544,43.68492764046085,0.08014663940458888,0.0018312922051442336
ADI-47060,B,K_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-47060,B,K_FW_n,26.0,26.0,0.0,0.0
ADI-47060,B,K_CDR_mean,33.44389613377766,33.548911803938665,0.1050156701610021,0.0031400549059694585
ADI-47060,B,K_CDR_median,15.077586537987289,15.328044786126611,0.2504582481393225,0.01661129567004583
ADI-47060,B,K_CDR_q10,7.956958360087059,8.029891801945231,0.07293344185817219,0.009165995153670033
ADI-47060,B,K_CDR_q90,85.78695915268118,85.7769408227556,0.010018329925571834,0.0001167815017964873
ADI-47060,B,K_CDR_iqr,30.65608957225323,30.756272871508955,0.10018329925572544,0.0032679738551430063
ADI-47060,B,K_CDR_frac_neg,0.0,0.0,0.0,0.0
ADI-47060,B,K_CDR_n,17.0,17.0,0.0,0.0
ADI-47060,B,K_HCDR3_mean,30.63493976463257,30.79990826407367,0.1649684994411018,0.005384978741747189
ADI-47060,B,K_HCDR3_median,17.381802420869068,17.231527471985473,0.15027494888359527,0.008645533136236535
ADI-47060,B,K_HCDR3_q10,9.517413429294304,9.837999986912637,0.32058655761833244,0.033684210490923384
ADI-47060,B,K_HCDR3_q90,78.63387158582209,78.74407321500338,0.11020162918129017,0.0014014524141419144
ADI-47060,B,K_HCDR3_iqr,22.94197552956205,23.242525427329248,0.30054989776719765,0.013100436675512861
ADI-47060,B,K_HCDR3_frac_neg,0.0,0.0,0.0,0.0
ADI-47060,B,K_HCDR3_n,9.0,9.0,0.0,0.0
ADI-47060,B,K_chi1_mean,9.327065160708417,9.351777041191497,0.02471188048308015,0.0026494808421289517
ADI-47060,B,K_chi1_median,7.774224022244609,7.774224022244609,0.0,0.0
ADI-47060,B,K_chi1_q10,6.602480154149597,6.632134410729293,0.029654256579696003,0.0044913813964506605
ADI-47060,B,K_chi1_q90,12.817852039975056,12.840293099008338,0.022441059033281974,0.0017507659587415539
ADI-47060,B,K_chi1_iqr,2.704949079904697,2.728993071726072,0.024043991821375066,0.008888888856027306
ADI-47060,B,K_chi1_frac_neg,0.0,0.0,0.0,0.0
ADI-47060,B,K_chi1_n,12.0,12.0,0.0,0.0
ADI-47060,B,K_VH_FW_mean,38.18772689130003,38.24712127585878,0.059394384558750346,0.0015553265244684772
ADI-47060,B,K_VH_FW_median,11.370804465525298,11.420896115153162,0.0500916496278645,0.004405286339738104
ADI-47060,B,K_VH_FW_q10,7.738959500906593,7.780235020199953,0.04127551929336004,0.0053334714098439255
ADI-47060,B,K_VH_FW_q90,114.65477683321966,114.80004261714046,0.1452657839208058,0.0012669841407431635
ADI-47060,B,K_VH_FW_iqr,50.16277977033632,50.20084942405349,0.03806965371716586,0.0007589223301394686
ADI-47060,B,K_VH_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-47060,B,K_VH_FW_n,14.0,14.0,0.0,0.0
ADI-47060,B,K_HCDR_mean,36.15364811891138,36.216262680946215,0.06261456203483817,0.0017319016275086914
ADI-47060,B,K_HCDR_median,21.96518836181869,22.19060078514408,0.22541242332539113,0.010262257692021206
ADI-47060,B,K_HCDR_q10,9.06658858264352,9.09664357242024,0.030054989776719054,0.003314917123415655
ADI-47060,B,K_HCDR_q90,83.43766078513431,83.4426699500971,0.005009164962785917,6.003482018851166e-05
ADI-47060,B,K_HCDR_iqr,38.35768070253744,38.52047856382799,0.1627978612905494,0.004244205026643801
ADI-47060,B,K_HCDR_frac_neg,0.0,0.0,0.0,0.0
ADI-47060,B,K_HCDR_n,8.0,8.0,0.0,0.0
ADI-47060,B,K_VL_FW_mean,29.082710857441995,28.999391746894307,0.08331911054768781,0.002864901794315306
ADI-47060,B,K_VL_FW_median,10.867884303261537,10.757682674080232,0.11020162918130438,0.01014011798477012
ADI-47060,B,K_VL_FW_q10,6.602480154149597,6.632134410729293,0.029654256579696003,0.0044913813964506605
ADI-47060,B,K_VL_FW_q90,94.27248459964149,94.08213633105558,0.19034826858590748,0.002019128586396036
ADI-47060,B,K_VL_FW_iqr,17.98841229786251,17.890733581088174,0.09767871677433604,0.005430091055431384
ADI-47060,B,K_VL_FW_frac_neg,0.0,0.0,0.0,0.0
ADI-47060,B,K_VL_FW_n,12.0,12.0,0.0,0.0
ADI-47060,B,K_LCDR_mean,31.035227702547687,31.17793324659862,0.1427055440509335,0.004598179377728135
ADI-47060,B,K_LCDR_median,15.077586537987289,15.328044786126611,0.2504582481393225,0.01661129567004583
ADI-47060,B,K_LCDR_q10,7.708904511129873,7.804679745218351,0.0957752340884781,0.012423974616102859
ADI-47060,B,K_LCDR_q90,75.13747444179714,75.39795101986202,0.2604765780648819,0.0034666666662050926
ADI-47060,B,K_LCDR_iqr,24.344541719142264,24.34454171914227,7.105427357601002e-15,2.918694234073532e-16
ADI-47060,B,K_LCDR_frac_neg,0.0,0.0,0.0,0.0
ADI-47060,B,K_LCDR_n,9.0,9.0,0.0,0.0
ADI-47060,B,K_all_mean,33.22848844083496,33.288136035930286,0.05964759509532769,0.0017950739824829098
